id,cluster,E15_cpn,E16_cpn,E18_cpn,P1_cpn,E15_subcereb,E16_subcereb,E18_subcereb,P1_subcereb,E15_corticothal,E16_corticothal,E18_corticothal,P1_corticothal,gene_type
Fbxo33,19,9.09328,7.61355,6.70977,6.40724,9.41264,7.48828,5.23405,4.20133,9.23928,7.38038,6.66103,6.38309,Protein coding
Fbxo34,16,1.71248,1.45209,2.249,3.70312,1.63298,2.69412,4.81753,7.5607,1.394,1.81363,2.11801,2.11817,Protein coding
Fbxo38,19,20.8779,19.6134,15.9373,8.85635,22.343,17.462,13.5079,7.65364,22.5744,21.1539,17.0411,10.5736,Protein coding
Fbxo4,12,0.883764,0.783641,1.10409,1.24267,1.10771,1.37281,1.8076,1.87037,1.37615,1.54038,1.85289,2.21773,Protein coding
Fbxo41,14,16.0216,19.8864,25.9166,29.6088,16.7505,19.8677,25.8636,30.7778,17.5436,17.7085,18.6272,21.8358,Protein coding
Fbxo42,19,15.5757,14.2691,12.8788,9.15172,15.6364,14.2726,13.5836,8.45149,16.3842,14.3355,12.5652,9.37304,Protein coding
Fbxo44,15,14.7556,11.3715,10.4993,11.2082,16.1919,8.12131,7.89433,10.8258,9.0347,6.71067,6.82983,8.49054,Protein coding
Fbxo46,19,10.5986,8.94886,8.39764,3.72548,10.0282,9.9281,9.06597,4.05606,9.46502,8.69458,8.50798,3.60331,Protein coding
Fbxo7,17,3.1541,2.77407,2.81034,5.36814,3.0648,2.89901,2.56511,3.92395,4.08533,4.70535,5.47831,9.21068,Protein coding
Fbxw17,13,9.62387,10.1672,12.0042,6.7191,12.3862,14.152,12.0212,6.54559,12.8443,13.4024,13.2859,8.49425,Protein coding
Fbxw7,17,16.2047,33.1183,48.3419,52.4702,12.1529,16.8485,22.6751,25.3772,28.0319,32.7115,38.1834,38.5051,Protein coding
Fbxw8,15,26.2618,21.0927,19.0231,19.8471,16.9411,16.1564,16.6433,15.628,15.678,15.5536,15.2579,16.4729,Protein coding
Fcer1g,0,0.28984,1.97077,0.713661,0.591381,0.0526346,0.0256706,0.0477936,0,0.0805862,0.0800228,0.10717,0,Protein coding
Fcgr3,0,0.0759437,1.42746,0.633396,0.45194,0,0.0310276,0.116948,0.162756,0.0221182,0,0.0638421,0.0373189,Protein coding
Fcho2,19,14.6829,15.9676,15.5326,12.3947,18.5221,15.9005,11.8805,8.70379,18.4554,17.6207,14.4742,12.6171,Protein coding
Fchsd1,18,14.2456,15.7336,18.8588,16.6384,20.4455,25.2756,28.0844,29.9806,17.3485,19.7567,23.4758,19.1019,Protein coding
Fcrls,0,0.407705,3.98057,1.80018,1.12479,0.0547984,0.0410793,0.0719514,0.0200649,0.0624464,0.0843168,0.0717948,0.0820835,Protein coding
Fdft1,8,73.7123,73.7315,73.6711,69.5922,57.3763,95.4263,82.0247,93.3121,44.3432,53.157,67.5851,78.7413,Protein coding
Fdps,14,80.2216,117.957,155.647,197.431,48.6805,177.303,234.242,255.511,41.8892,63.0714,110.225,198.414,Protein coding
Fdxr,19,11.713,11.1453,10.967,9.28963,14.9612,11.3336,9.9665,8.65988,11.71,12.8566,11.2211,7.49098,Protein coding
Fem1a,8,16.6741,13.6721,12.6042,16.2056,14.1955,13.1152,12.4334,16.0574,11.4431,10.6331,9.66646,14.5557,Protein coding
Fem1b,19,47.2057,39.015,34.0844,26.4779,39.4681,37.9168,41.1756,30.4818,39.0793,28.1221,24.4018,23.2488,Protein coding
Fem1c,19,21.1985,19.3445,14.6727,13.3667,21.5954,15.4096,12.1195,9.77987,20.2412,18.2783,12.7468,10.8408,Protein coding
Fen1,18,7.57867,6.02735,4.76039,8.12228,8.58502,7.10092,6.15403,10.291,9.44125,6.86175,5.7568,9.44907,Protein coding
Fermt2,19,17.7667,15.569,12.2614,8.13977,17.4309,14.1051,8.3391,3.80094,18.625,16.8466,14.8486,10.8777,Protein coding
Fez2,18,17.4392,19.7012,23.8412,30.2397,15.7066,28.1298,37.2116,49.289,14.7242,17.1419,23.1396,31.6199,Protein coding
Fezf2,7,65.8945,28.1157,9.84718,11.4442,365.538,186.523,152.121,126.787,125.353,117.879,82.2378,65.8402,Protein coding
Fgd2,0,0.162999,0.830999,0.459451,0.377759,0.101573,0,0.073024,0.0200383,0.075481,0.0454705,0.0392983,0.05348,Protein coding
Fgd3,17,4.83554,8.48341,15.394,6.49917,5.65994,12.3422,19.2538,9.25463,6.77845,13.5831,15.0297,5.33621,Protein coding
Fgd4,19,12.4979,15.2294,10.8774,7.6085,12.1071,10.4977,8.95928,5.66792,10.5652,12.4181,9.28311,6.50309,Protein coding
Fgf10,16,0.806126,1.35516,0.720921,0.656681,0.072898,0.920374,4.94754,4.8053,0.211305,0.44805,0.55293,0.200457,Protein coding
Fgf12,16,1.66609,2.1482,5.03676,9.49165,1.47863,6.29038,13.318,21.9342,3.22735,5.84261,7.8667,17.1508,Protein coding
Fgf13,18,20.6129,34.8021,40.9485,72.0409,22.5085,43.2527,60.6097,86.9688,30.9237,34.5572,36.5604,59.4143,Protein coding
Fgf18,7,3.13352,1.06927,0.560336,0.915618,12.3071,2.53456,2.5191,4.86507,7.55181,2.25116,0.833637,1.05985,Protein coding
Fgf5,17,0.36809,0.259621,0.256678,0.879247,0.268253,0.0888431,0.156234,0.4261,0.263988,0.25893,0.300323,0.422645,Protein coding
Fgf9,5,0.340846,1.08619,1.31626,2.81739,0.0407136,0.124692,0.442133,0.334437,0.0506871,0.198087,0.326705,0.143922,Protein coding
Fgfbp3,17,2.21759,3.3785,3.38518,7.72718,1.64114,1.73294,2.15651,2.98253,2.40355,2.52757,3.53841,8.01323,Protein coding
Fgfr1,10,49.6696,25.943,8.82063,3.74937,26.1521,8.00865,2.40175,1.24588,7.12895,10.1664,4.64326,3.40376,Protein coding
Fgfr2,10,24.4975,8.40784,4.16589,2.71325,23.8332,6.18842,0.892501,0.358648,6.41533,10.0051,6.59381,2.81213,Protein coding
Fgfr3,19,9.47027,6.94175,4.97502,3.39222,8.71,7.03995,4.05748,1.85538,8.20444,6.22173,4.30377,2.11652,Protein coding
Fgfr4,6,0.414736,0.414457,0.397016,0.292161,4.98488,1.50763,1.11079,0.294561,13.0486,12.7969,12.1119,8.22216,Protein coding
Fggy,18,0.517116,0.82726,0.977762,1.26572,0.892445,1.30188,2.1139,2.65717,0.927288,1.08149,1.45915,1.9955,Protein coding
Fgl2,5,0.0648101,0.442951,0.52477,0.270261,0.0353793,0.0495831,0.176051,0.0352412,0.0433823,0.344894,0.156335,0.0710152,Protein coding
Fh1,18,20.191,21.7906,24.1984,35.9632,21.8737,26.212,34.9363,58.5022,21.3913,24.5454,29.1015,41.379,Protein coding
Fhdc1,15,1.11126,1.73291,1.48397,0.772266,0.326049,0.893479,1.31151,0.478593,0.555269,0.523148,0.738872,0.534625,Protein coding
Fhit,16,0.661697,0.708039,0.512649,1.39039,1.35815,1.07089,1.84897,5.24555,0.737801,0.95636,1.37461,1.54719,Protein coding
Fhl1,15,28.6899,33.9928,48.6958,54.9951,12.2578,18.3436,32.5771,39.7319,20.7906,26.1893,29.177,29.5777,Protein coding
Fhl2,17,7.52106,7.43383,13.6534,17.8017,4.6425,3.03809,6.93932,9.09821,5.4506,5.66628,9.5064,15.3134,Protein coding
Fhl3,10,1.80271,1.04027,1.15968,1.0048,0.125941,0.603275,1.06688,0.84423,0.146369,0.0956292,0.161874,0.0257697,Protein coding
Fhod3,17,25.5835,25.8265,31.0297,49.2612,30.7797,26.3209,27.1304,35.3242,27.6603,34.7698,42.2316,63.9049,Protein coding
Fibcd1,0,0.467667,1.34069,0.701514,0.967806,0.0449221,0.0549547,0.188716,0.209974,0.0750877,0.126222,0.215103,0.277171,Protein coding
Fibin,16,0.0176524,0.0120034,0.0407896,0.0237193,0.00699842,0.0303786,0.210843,2.42541,0.0171954,0.0188724,0.248298,0.723505,Protein coding
Ficd,18,1.2149,1.42988,2.06395,3.07894,1.32914,1.69803,2.32218,3.05628,1.56416,1.6821,2.46168,3.32449,Protein coding
Figf,5,0.557418,0.345086,2.11604,4.80573,2.02052,0.267848,0.0947818,0.159641,2.02106,1.7735,0.877134,0.255417,Protein coding
Fip1l1,19,23.5761,24.0766,19.8671,15.9537,23.2946,19.9088,16.6422,13.0733,26.0578,24.2636,20.7935,17.9445,Protein coding
Fiz1,19,27.5138,21.6668,17.4482,13.2296,25.233,21.2251,16.7474,12.6981,22.5877,18.4631,15.451,13.2548,Protein coding
Fjx1,11,31.837,27.1487,29.0926,26.5421,23.3985,37.3407,50.3236,64.1643,21.3258,18.8482,29.8911,24.4211,Protein coding
Fkbp1a,18,114.569,112.047,131.001,177.914,103.73,144.171,176.655,221.451,99.0968,98.8361,116.18,161.266,Protein coding
Fkbp1b,17,9.10394,9.77075,16.6068,46.5925,14.7753,22.5119,31.0441,61.2737,14.2565,18.0622,24.4252,36.5863,Protein coding
Fkbp2,18,20.9815,22.3261,25.009,31.9233,18.305,28.8659,35.5503,58.6551,14.0863,15.6788,23.7334,39.5012,Protein coding
Fkbp4,19,126.673,106.668,92.1048,80.8101,79.5777,98.5085,92.7329,92.8873,61.4221,56.4312,63.0623,64.4176,Protein coding
Fkbp5,19,24.9016,18.4073,17.472,14.7296,28.2026,36.4329,32.8937,22.6191,21.4671,19.3977,17.6913,16.7664,Protein coding
Fkbp9,16,0.900235,1.28543,2.14695,6.19243,0.970314,1.71477,4.78102,8.64551,1.57548,2.04335,2.90837,5.75799,Protein coding
Fkbpl,19,4.82471,4.46802,3.59107,1.54071,5.73168,5.03702,4.24395,2.86773,5.92174,4.85841,4.0733,2.31846,Protein coding
Flnb,19,6.12035,6.67863,6.95443,5.6437,8.28316,8.58402,9.8985,7.44111,8.40581,8.47414,7.30689,5.96006,Protein coding
Flot1,18,23.566,28.0129,34.0292,40.2159,29.9954,32.2756,39.7545,57.7034,36.5119,39.8608,46.2974,49.2244,Protein coding
Flot2,18,31.0308,31.3934,37.0761,52.6304,30.6757,38.1256,41.0736,62.7033,37.6989,39.6259,38.9108,50.4451,Protein coding
Flrt2,11,26.3853,16.8574,10.5421,6.53531,61.6139,56.9203,23.598,11.1898,34.1559,30.6708,27.8542,17.4179,Protein coding
Flrt3,10,78.0845,39.955,15.5763,9.88153,1.8992,2.52855,3.91007,7.27478,0.90404,1.57561,1.00328,0.341861,Protein coding
Fmn1,5,0.0245651,0.150936,0.146292,0.566627,0.0170533,0.0932882,0.18196,0.242283,0.0184197,0.0423233,0.057831,0.0916447,Protein coding
Fmn2,12,5.05378,6.51914,9.07617,9.6379,7.43918,5.90499,7.90501,7.87073,10.1953,11.0732,12.3374,13.0815,Protein coding
Fmnl1,12,3.03044,5.3567,7.38159,9.50003,5.79802,7.77355,8.14168,6.20511,8.98957,11.9331,14.1026,12.5566,Protein coding
Fmnl2,19,30.1082,28.6903,23.6959,11.7998,29.9179,18.1781,12.9997,5.42153,32.6925,32.037,22.2296,11.729,Protein coding
Fmnl3,15,8.10074,8.72779,8.65768,12.1808,7.0386,5.38567,3.72714,2.55668,7.26198,7.79337,7.78523,7.54312,Protein coding
Fmo1,16,0,0.0859133,0.110257,0.0665575,0,0.032527,0.120491,0.356119,0.0100929,0.0514977,0.0715489,0.0849766,Protein coding
Fmod,9,0,0.00418179,0,0.00662036,0.0386956,0.00461735,0.240547,0.581208,0.624968,0.825708,2.13332,6.36643,Protein coding
Fn1,0,41.6918,34.8321,26.6982,17.0499,0.705035,0.391201,0.69251,0.518947,0.671939,1.25343,1.61491,0.623267,Protein coding
Fn3krp,19,6.61068,6.38979,6.16403,3.67548,8.74442,6.91484,6.759,3.30662,8.30351,7.95195,7.43765,3.723,Protein coding
Fnbp1,8,14.9365,19.8345,19.2082,19.4085,12.9902,16.003,16.6174,18.0052,16.6322,19.0664,20.541,22.3578,Protein coding
Fnbp4,19,47.4255,49.0783,42.9144,36.589,48.3677,43.521,32.2578,26.1575,43.315,42.546,38.3541,34.4776,Protein coding
Fndc1,9,0.0465087,0.0537709,0.13123,0.0924627,0.148172,0.159638,0.588299,0.44703,0.492932,1.57894,5.24317,5.57089,Protein coding
Fndc3a,13,6.64356,9.06653,8.48845,5.76334,6.35105,7.35772,7.56217,4.61406,6.44943,8.17605,7.12293,5.26504,Protein coding
Fndc3b,12,1.72262,1.13972,1.00149,0.800024,2.27049,1.82143,2.29265,2.2221,2.4487,2.65092,2.36103,2.08941,Protein coding
Fndc5,9,2.44029,2.88168,4.55935,13.6791,0.152645,0.0901263,0.273725,0.531977,1.92364,1.61705,5.46812,13.6715,Protein coding
Fnip1,13,7.07706,8.01289,7.09958,6.07161,8.93474,6.59769,5.69034,4.96029,8.52322,9.11005,8.08801,7.52632,Protein coding
Fos,17,0.450491,0.942887,1.72775,3.4889,0.393245,1.42383,1.50361,1.09397,0.261457,0.422662,0.645461,1.56531,Protein coding
Fosb,9,0.0761964,0.125603,0.26463,0.487868,0.213926,0.0961429,0.347012,0.147877,0.188044,0.252168,0.674021,0.378849,Protein coding
Fosl2,7,1.22585,2.43951,10.6104,12.4395,28.0144,17.3573,3.15093,2.14447,15.4504,17.3642,3.4509,2.54824,Protein coding
Fox1,18,25.7347,32.2304,39.1538,49.1706,43.0519,21.5736,29.1227,43.6607,44.1825,40.3324,44.3815,60.2166,Protein coding
Foxg1,19,499.74,350.846,230.733,215.936,518.233,284.832,181.502,152.044,377.667,284.072,222.981,201.551,Protein coding
Foxk2,19,35.3551,30.94,32.8902,32.4448,30.1539,37.5343,40.0679,35.4744,26.3998,23.6189,25.637,26.6298,Protein coding
Foxm1,1,0.917466,0.891741,0.748722,1.10316,0.424099,0.319554,0.480638,0.614381,1.30603,0.803235,0.662346,0.829963,Protein coding
Foxn2,15,4.7528,4.37008,4.19039,3.64554,2.40242,3.08268,2.72802,1.57214,2.21681,1.95804,1.73352,1.27974,Protein coding
Foxo1,16,0.323906,0.379589,1.21798,3.91031,0.221988,0.964186,4.81935,4.33364,0.534607,0.40791,0.212644,0.297896,Protein coding
Foxo3,13,4.33079,5.8658,4.59045,3.98048,5.33019,3.73951,3.06239,1.98654,5.90588,6.24093,4.91515,3.54288,Protein coding
Foxo4,7,4.56229,4.01978,2.90558,0.586943,6.0365,2.08133,1.40981,0.158887,5.80781,4.04077,3.18814,0.602438,Protein coding
Foxo6,7,75.0792,42.4228,24.8711,26.6277,87.3248,30.8045,18.5544,21.3309,59.1166,33.1798,27.918,30.2495,Protein coding
Foxp1,5,17.3399,39.4031,56.8551,79.3076,25.5484,30.8893,33.6841,37.1265,11.4076,11.3407,14.1755,14.5025,Protein coding
Foxp2,6,0.70519,1.11566,0.89186,0.835788,9.86033,5.59709,6.73601,8.64023,27.2969,30.0595,39.3072,41.5204,Protein coding
Foxp4,19,47.9289,42.8896,42.3291,37.3904,55.2607,49.275,42.0196,37.5642,49.2505,42.8273,40.077,33.7844,Protein coding
Foxq1,16,0.0473118,0.0729826,0.073219,0.0905569,0.179898,0.481881,0.911739,0.576293,0.18843,0.142977,0.0601194,0.114217,Protein coding
Foxred2,10,39.3769,28.2245,22.5589,26.6845,15.8875,12.4111,11.6427,14.6713,16.1976,11.0539,11.8592,13.1552,Protein coding
Fpgs,18,6.17536,8.49191,10.642,16.3162,7.45718,12.9113,14.2027,22.0654,6.78748,8.94692,9.90513,14.9368,Protein coding
Fras1,4,0.269126,0.790068,1.15591,1.52708,0.576597,0.543733,1.52077,1.05727,0.193739,0.114951,0.114472,0.135348,Protein coding
Frat1,15,8.56871,7.07527,8.30126,10.702,8.94838,6.04392,5.61261,7.46785,9.54926,9.31012,13.7533,15.0782,Protein coding
Frat2,15,12.6235,11.6185,10.003,15.5094,10.4162,7.68568,4.7776,7.74863,12.3246,11.3306,16.4894,18.0575,Protein coding
Frem2,5,2.59363,5.98633,10.5202,12.8653,0.0462609,0.115145,0.825317,0.906769,0.0817406,0.170795,0.579621,0.332682,Protein coding
Frmd3,18,4.96389,8.46606,9.25703,9.1464,6.20716,10.4045,12.8377,12.208,8.32923,9.84843,9.70085,10.1101,Protein coding
Frmd4a,15,101.146,117.23,110.158,93.017,25.6498,26.6733,42.3527,46.367,33.8861,40.4291,56.7223,74.3987,Protein coding
Frmd4b,10,108.456,72.9187,45.215,19.5887,46.0444,22.3447,11.3363,4.10282,52.477,44.8186,36.9825,22.4107,Protein coding
Frmd5,19,36.5013,35.3174,31.5582,26.3886,31.8846,32.9055,24.1723,15.8355,27.8603,25.3543,27.1395,17.2537,Protein coding
Frmd6,5,6.11477,11.8259,17.8312,21.9908,5.42088,3.68842,4.81084,3.3061,5.42048,6.91178,6.60606,4.65976,Protein coding
Frmd8,19,3.15261,2.53454,2.9209,1.26926,4.17268,3.98133,4.40415,1.67655,3.8406,5.04553,3.4122,1.72779,Protein coding
Frmpd1,17,0.203941,0.568402,2.07256,4.60086,0.107134,0.901892,3.4568,6.25499,0.231282,1.13107,3.5048,7.42061,Protein coding
Frmpd4,17,0.513624,1.26557,4.97133,7.73392,0.576824,0.960759,3.34825,4.396,0.684116,1.40119,4.03021,8.11418,Protein coding
Frs2,19,16.2386,17.7129,15.9001,14.6734,17.2876,15.0725,11.9915,9.59085,16.732,16.3319,13.4167,11.9091,Protein coding
Frs3,18,7.33898,6.94807,7.82312,10.9969,6.61625,7.86738,9.36191,11.3824,6.02337,6.81385,8.4903,11.5932,Protein coding
Fry,12,17.0513,17.664,25.4029,36.1313,39.5269,35.4024,40.1166,47.2406,65.5954,50.3485,56.6654,67.1321,Protein coding
Fryl,19,31.6855,25.9277,19.5472,12.6237,29.7188,21.0663,16.3113,11.0311,27.2557,21.0091,18.7331,13.4132,Protein coding
Frzb,16,0.0165736,0.115262,0.206071,0.917239,0.0974688,0.360077,0.92533,1.18637,0.108917,0.152085,0.334507,0.705109,Protein coding
Fscn1,18,274.034,197.131,191.609,220.16,262,260.628,277.894,357.324,237.098,181.314,173.238,214.653,Protein coding
Fsd1,19,40.5746,38.2396,37.5123,34.2017,44.8366,49.2225,53.8227,63.773,41.0062,35.6331,38.7158,35.6013,Protein coding
Fsd1l,19,20.4141,20.3162,16.7877,12.8922,21.8102,19.4658,16.3143,11.6397,23.4649,22.1698,17.1292,11.9894,Protein coding
Fsip1,11,0.702445,0.301382,0.188446,0.135305,3.11469,2.97433,2.60792,1.81858,3.21006,2.48912,2.01177,1.42765,Protein coding
Fsrg3,6,1.16446,1.58368,1.89879,2.88898,3.15916,2.49525,2.71962,3.00692,3.50956,4.80406,6.29245,5.34984,Protein coding
Fst,4,2.72492,7.31882,8.47396,17.5344,0.207788,1.38424,8.21102,27.2738,0.212732,0.294973,0.388671,0.496024,Protein coding
Fstl1,17,4.71003,8.14124,9.01892,15.5221,4.33147,3.04785,4.13383,7.13568,4.1631,5.44545,5.22983,6.43952,Protein coding
Fstl5,10,7.71145,4.82053,4.70577,5.59549,1.77354,1.11359,3.96448,6.04541,1.75265,1.97851,2.18917,3.44827,Protein coding
Fth1,18,131.51,127.706,132.819,165.499,143.857,150.361,180.277,251.692,124.52,111.837,121.431,186.915,Protein coding
Ftsj2,19,5.14715,4.51605,4.19854,1.78276,6.01185,6.83544,6.83158,5.94653,5.62207,4.65788,4.92151,3.68862,Protein coding
Fubp3,8,14.9236,15.1463,15.674,19.3429,14.6269,14.2948,11.6449,14.3652,13.8794,14.8933,15.4007,18.8126,Protein coding
Fuca1,18,7.85457,7.53706,7.52421,13.0706,7.8071,7.45073,8.23343,14.3463,7.70208,8.21984,9.36025,14.3373,Protein coding
Fuca2,17,2.01679,2.76405,4.17668,6.31765,5.45228,4.55735,7.88909,14.0295,7.01816,7.55529,9.48912,12.1879,Protein coding
Fuk,19,5.06847,3.18503,2.89685,2.84707,6.20253,4.45277,4.36904,3.45228,4.27414,2.81012,2.78944,1.87535,Protein coding
Furin,18,8.98958,7.57526,8.10883,13.1357,13.8761,10.1504,9.1827,16.5153,13.1687,14.0587,15.0826,18.3865,Protein coding
Fut8,16,9.8443,12.4963,14.4941,33.1158,4.29381,10.4963,21.9066,43.8238,4.51204,6.25777,7.76547,13.6296,Protein coding
Fut9,6,5.95833,8.06158,7.57215,6.86701,6.18715,8.73912,8.25382,6.73617,11.8752,17.5797,18.6694,19.1306,Protein coding
Fxr2,19,65.746,53.5826,45.6921,40.747,64.4714,52.4745,42.0907,35.0457,58.646,49.1127,45.4468,39.4729,Protein coding
Fxy,3,38.7921,18.7715,52.237,11.9652,40.7614,20.9017,41.2451,10.5688,35.0943,17.7065,48.6513,13.8676,Protein coding
Fxyd1,9,0.0311389,0.0684337,0.0352797,0.68252,0.0329316,0.0743479,0.126321,0.273879,0.0656234,0.0681444,0,0.947865,Protein coding
Fxyd5,9,0.175256,0.275395,1.05368,1.91976,0.482642,0.61469,3.65918,6.72166,1.11077,1.59648,5.52517,13.2596,Protein coding
Fxyd6,17,60.6072,88.6011,121.029,173.129,92.515,140.109,173.39,269.699,155.883,163.593,211.881,318.078,Protein coding
Fxyd7,9,0.679925,0.360024,2.20762,6.79105,3.09959,3.96607,26.5788,55.9328,7.07629,8.99582,29.7841,80.7481,Protein coding
Fyb,0,0.0347463,0.32612,0.213245,0.13809,0.00529601,0,0.0290607,0.0419881,0.0491604,0,0.00485638,0.0364859,Protein coding
Fyco1,19,3.1034,5.97621,7.42054,3.52922,5.3863,6.65457,7.7461,3.48828,5.88111,7.92714,6.6581,2.71061,Protein coding
Fyn,14,117.378,102.206,95.4475,107.217,70.7157,74.3888,85.2309,96.8046,56.3053,54.7421,53.4994,54.5277,Protein coding
Fzd1,10,10.7253,8.9024,4.08439,1.38498,1.84318,2.59148,2.31452,2.35864,2.28005,1.934,0.847695,0.259234,Protein coding
Fzd2,10,13.4779,3.21393,0.926736,0.365617,10.2631,1.35954,0.402816,0.1474,5.12769,2.11662,1.05087,0.537655,Protein coding
Fzd3,19,14.7355,13.321,10.4075,8.30787,17.8443,12.295,11.0456,8.74432,21.9141,16.6194,13.7031,10.5303,Protein coding
Fzd4,11,0.430416,0.367197,0.507967,0.678539,0.757394,1.07791,1.10024,0.818233,0.492187,0.927574,0.46405,0.252151,Protein coding
Fzd5,0,0.263438,0.415625,0.325756,0.19202,0.026205,0.0185183,0.0380679,0.0293635,0.0375676,0.0543311,0.0764791,0.218683,Protein coding
Fzd7,7,2.10044,1.55999,1.69363,1.87225,6.22454,2.94151,0.229107,0.15409,3.53965,5.16328,2.03363,2.11926,Protein coding
Fzd8,5,3.62715,3.16995,4.49013,3.68709,1.63233,0.915283,1.49203,1.28806,2.05241,0.872457,0.97304,1.11616,Protein coding
Fzd9,17,5.42601,6.36373,8.75359,14.8673,3.06125,5.42777,8.98724,14.5669,1.79023,2.74867,4.38348,7.55269,Protein coding
Fzr1,18,41.8035,41.288,43.7867,46.8882,41.8952,49.1982,55.1972,66.4912,42.3613,38.6147,43.6144,53.1224,Protein coding
G2e3,19,27.8271,26.7172,19.3443,17.8657,26.5229,17.7492,12.1701,9.13065,24.7907,22.4819,17.3749,13.7955,Protein coding
G3bp1,15,71.2253,67.9315,53.4502,47.7436,51.9104,54.5304,42.1476,37.4919,43.3041,45.643,42.2459,42.4551,Protein coding
G6pc3,14,6.0278,7.32362,8.34213,11.1955,3.18584,5.81162,6.7803,10.7768,3.43418,4.93035,7.54718,8.74272,Protein coding
Gaa,18,21.3485,24.0695,24.9314,36.6402,20.219,25.5528,29.7599,45.487,15.9699,23.0497,25.3033,35.0963,Protein coding
Gab1,10,14.49,9.83461,6.86807,2.12031,12.1518,2.69368,1.76468,0.764175,7.46869,5.42155,3.79372,1.74616,Protein coding
Gab2,14,14.8188,15.5308,16.5954,16.326,19.8385,19.5533,20.9483,16.8233,30.0584,18.7655,16.2866,13.4709,Protein coding
Gab3,6,0.104893,0.157021,0.289286,0.372286,0.129355,0.108101,0.271611,0.127563,0.497379,0.732691,0.962967,0.799928,Protein coding
Gabbr1,18,110.3,120.1,126.145,181.992,118.425,120.254,125.442,207.342,138.031,128.264,137.983,202.763,Protein coding
Gabbr2,17,4.14468,10.7754,22.4129,29.9957,3.61784,8.18013,20.2062,37.5756,8.08405,11.6532,15.9863,34.3358,Protein coding
Gabpa,19,11.3824,10.6674,8.83613,8.9941,13.968,8.19307,6.53987,5.1347,12.5094,10.8431,8.37276,7.40802,Protein coding
Gabra1,17,0.64228,2.61514,5.70114,7.04325,0.759361,3.42745,4.80524,4.20337,1.08449,2.49513,5.69957,6.55568,Protein coding
Gabra2,0,18.7418,32.9115,16.8486,15.1033,1.92625,4.51139,3.66949,5.61306,1.24795,2.93178,1.46245,0.918284,Protein coding
Gabra3,16,3.45145,4.73293,14.0926,23.5875,8.06249,11.3761,25.9949,50.7214,18.6727,22.305,26.3964,34.0309,Protein coding
Gabra4,5,0.8366,3.42762,5.99019,7.58956,0.229474,1.33234,1.34216,1.50418,0.602794,1.46275,0.735176,0.473118,Protein coding
Gabra5,16,0.586594,5.65493,17.1888,34.8946,1.41557,11.7797,31.1652,70.511,4.80772,2.43358,4.79337,12.1967,Protein coding
Gabrb1,5,0.0904542,1.49466,2.94381,6.48055,0.143691,0.922813,1.4703,2.84965,1.4035,2.96977,1.26867,1.40858,Protein coding
Gabrb2,17,7.1871,16.953,26.6988,32.2768,9.35848,24.2869,30.9268,35.0482,15.6894,22.0461,32.5844,32.1536,Protein coding
Gabrb3,18,19.2618,33.2638,39.1269,53.838,19.7997,33.5943,45.952,71.8507,30.4531,27.9531,31.3935,48.7346,Protein coding
Gabrd,16,0.121652,0.218614,0.399537,1.48948,1.12129,8.74701,10.7498,22.6178,2.53752,2.74619,2.84323,5.5003,Protein coding
Gabrg1,5,0.0842972,0.243313,0.88054,1.25589,0.0144067,0.0189015,0.120546,0.291827,0.0243811,0.0367857,0.123524,0.21569,Protein coding
Gabrg2,17,16.1432,25.311,36.7975,43.0323,21.2919,27.0844,33.0299,40.3537,28.723,35.0409,45.2121,59.4654,Protein coding
Gabrg3,16,0.0832474,0.41908,0.531093,0.628721,0.00857083,0.438354,0.962219,1.39228,0.018764,0.0963951,0.118754,0.119749,Protein coding
Gad1,9,7.52579,0.525606,0.293367,0.26814,0.340848,1.01204,2.30559,0.604059,1.05654,2.18906,1.70771,1.93119,Protein coding
Gad2,9,2.66355,0.158273,0.131855,0.149914,0.129283,0.31724,1.27737,0.433486,0.407007,0.910999,0.694282,1.02596,Protein coding
Gadd45a,7,3.95715,1.14417,1.18265,0.75135,6.94797,2.14434,0.396587,0.251558,6.14314,4.51063,4.29707,2.66074,Protein coding
Gadd45b,7,1.49045,0.682934,0.44489,0.605441,8.22275,3.55985,3.2029,3.74527,1.99987,1.38905,1.26581,0.872465,Protein coding
Gadd45g,7,24.5193,13.654,12.828,14.0061,44.2442,4.14978,6.47784,5.65418,43.1999,12.0867,5.18618,5.36718,Protein coding
Gal,9,0.185786,0.129446,0.266678,0.557017,0,0.0473218,0.0658237,0.0791749,0.0267641,0.021795,0.255067,1.01329,Protein coding
